,label,CNN-CV-0,CNN-CV-1,CNN-TF-0,CNN-TF-1,CNN-W2V-0,CNN-W2V-1,CNN-GLOVE-0,CNN-GLOVE-1,CNN-FAST-0,CNN-FAST-1
7313,0,0.43415898,0.5622996,0.5511738,0.45315838,0.7166074,0.34380513,0.5823904,0.44614285,0.61118555,0.3612184
7314,0,0.4019571,0.5949879,0.4808705,0.52668756,0.690534,0.3535655,0.57532436,0.47214288,0.43600306,0.55120784
7315,1,0.445223,0.55151296,0.5542966,0.44990525,0.55010724,0.5228336,0.5875098,0.46833763,0.4384812,0.5710649
7316,1,0.42429715,0.57252985,0.50822854,0.49814263,0.27987456,0.7664671,0.54478985,0.46187484,0.4644569,0.54486656
7317,0,0.39981747,0.5972717,0.5268914,0.4785694,0.65532887,0.37728292,0.5146869,0.52627134,0.5712439,0.4224641
7318,1,0.42324555,0.5736221,0.5444581,0.46017632,0.41566092,0.59885406,0.5664548,0.4854317,0.3573177,0.63300025
7319,0,0.50755733,0.48823392,0.62224644,0.3784083,0.5760493,0.48073736,0.52908254,0.46950564,0.46964428,0.52429634
7320,0,0.4672916,0.5291061,0.5835283,0.41874182,0.48340684,0.57353264,0.6109123,0.41286147,0.5952721,0.4150026
7321,1,0.4093456,0.5875578,0.4850543,0.5231268,0.23958692,0.7339419,0.5315908,0.46133083,0.35298842,0.6431123
7322,1,0.41643488,0.5802759,0.4700158,0.53850234,0.2705348,0.7267711,0.4982691,0.50048566,0.38235396,0.60546523
7323,1,0.38325933,0.6144201,0.44638282,0.56336373,0.29316866,0.7016127,0.47727725,0.58003706,0.3372385,0.6521103
7324,0,0.43756402,0.5591825,0.5106279,0.4957603,0.7874102,0.27567577,0.49012154,0.5196113,0.48273313,0.52411705
7325,0,0.4559843,0.54020435,0.50824845,0.4978612,0.73565125,0.29052493,0.5050699,0.5268993,0.4689344,0.52667797
7326,0,0.47685683,0.5187863,0.5827373,0.4200757,0.898975,0.14575666,0.6279459,0.3904534,0.51918,0.47166002
7327,1,0.44477963,0.5516281,0.5164611,0.4896235,0.35143054,0.6285736,0.4963082,0.52363217,0.35499084,0.64232194
7328,0,0.48346305,0.5126982,0.45547813,0.55355656,0.578599,0.42415538,0.5374392,0.50439435,0.51139617,0.4732179
7329,1,0.4204051,0.5763907,0.5087181,0.4977356,0.44061297,0.6004807,0.5340676,0.46657115,0.50124925,0.4788902
7330,0,0.5257394,0.47021005,0.5716933,0.43138164,0.6255963,0.4659786,0.60332185,0.40195903,0.66825676,0.316778
7331,0,0.5121305,0.4837821,0.5735598,0.4296022,0.7407633,0.33634692,0.59403354,0.44110906,0.6680845,0.32016858
7332,0,0.48100638,0.51514983,0.5607806,0.44206214,0.70218337,0.33492064,0.59639347,0.4265648,0.4529061,0.51611155
7333,1,0.39094383,0.60611945,0.45924246,0.5498845,0.27224225,0.7187031,0.48810545,0.5632993,0.35813594,0.6250761
7334,0,0.4232695,0.57352686,0.487789,0.51972526,0.7635843,0.29529446,0.541137,0.45415077,0.5389125,0.4839331
7335,1,0.40049136,0.5965046,0.45237762,0.557104,0.25434384,0.76191247,0.5048839,0.5384443,0.3458417,0.6576684
7336,0,0.42998976,0.56684107,0.51191604,0.49421436,0.48997426,0.5800179,0.4749763,0.50847757,0.54528636,0.4537433
7337,0,0.4763965,0.51953,0.5251332,0.4800054,0.867406,0.22542286,0.5555044,0.50313485,0.58536816,0.3547115
7338,1,0.49089903,0.5048683,0.57608813,0.4266432,0.31748524,0.6721191,0.5869324,0.44001907,0.37156016,0.6056672
7339,1,0.40823326,0.5886078,0.46989915,0.5389231,0.40365824,0.6421971,0.48308283,0.46286464,0.3516672,0.62645304
7340,0,0.554147,0.4407533,0.47323084,0.5352329,0.52791214,0.51148814,0.51849294,0.38199207,0.5104903,0.47993627
7341,0,0.48379678,0.512553,0.5400224,0.4640803,0.6503024,0.41027167,0.5554624,0.4764141,0.3897733,0.599063
7342,0,0.4626699,0.533561,0.5957027,0.40602237,0.7082685,0.3365029,0.5721276,0.43796587,0.61536795,0.38693583
7343,0,0.48265478,0.51347154,0.5497232,0.45399788,0.5210108,0.5518023,0.5488705,0.47283706,0.5399572,0.45248055
7344,1,0.54733586,0.44780684,0.60072654,0.40053377,0.39338514,0.67819357,0.578892,0.45848402,0.4085266,0.5886568
7345,1,0.5345969,0.46103632,0.5403079,0.46414313,0.4803622,0.5907426,0.57907695,0.37462726,0.63689643,0.31630564
7346,1,0.38877648,0.60850227,0.47466567,0.5338123,0.23746565,0.722509,0.5063352,0.5177078,0.34581,0.6533085
7347,0,0.5587835,0.4359421,0.6509963,0.3493532,0.63781667,0.44368052,0.61060536,0.3955838,0.54286677,0.4281158
7348,0,0.49848866,0.4974676,0.5298942,0.47557598,0.6159779,0.45720053,0.5514836,0.41209722,0.611972,0.36122665
7349,0,0.41854244,0.57843065,0.50251925,0.5042208,0.58326674,0.4843788,0.592114,0.41763762,0.405973,0.5899941
7350,0,0.49248502,0.5036733,0.56547266,0.43806142,0.5896007,0.49637133,0.57942593,0.43996444,0.5273945,0.46488518
7351,1,0.45388636,0.542668,0.57589453,0.42695254,0.5720818,0.49563512,0.5520582,0.44157788,0.5065665,0.49198768
7352,1,0.41336524,0.5833762,0.46766156,0.5410176,0.5123666,0.5217736,0.5061012,0.53467876,0.39012134,0.5761568
7353,1,0.40500867,0.5918794,0.55476624,0.44944942,0.4575624,0.5779967,0.5566902,0.4720885,0.40554395,0.57531714
7354,0,0.43261945,0.56434715,0.55957144,0.44423354,0.38796002,0.61860913,0.58691704,0.42701247,0.46137115,0.5310167
7355,0,0.39698777,0.5999146,0.5410558,0.4640055,0.60363305,0.4106544,0.57488996,0.40054223,0.5586903,0.44163132
7356,0,0.43665978,0.56020254,0.57343405,0.4293024,0.5518718,0.52812,0.4811369,0.50093323,0.44602618,0.5513352
7357,1,0.52236074,0.47285527,0.60454655,0.39638585,0.6535214,0.45764384,0.5665751,0.47963038,0.46916625,0.51505005
7358,0,0.41584572,0.5810191,0.5293764,0.47567225,0.5626874,0.50305885,0.5194428,0.48816657,0.53617966,0.42870152
7359,0,0.39766687,0.5993901,0.43622708,0.5737517,0.8100307,0.22095746,0.75159776,0.28571403,0.6005517,0.3481149
7360,0,0.41721356,0.5795973,0.457821,0.5513131,0.6734285,0.38530332,0.55800754,0.47132605,0.59498775,0.3822996
7361,1,0.46805897,0.5279205,0.5940052,0.4090368,0.42131543,0.63127685,0.5695028,0.46507025,0.49509794,0.500994
7362,0,0.42188585,0.5748884,0.43688548,0.57312894,0.7078589,0.33607852,0.50705236,0.461012,0.45267582,0.5316158
7363,0,0.5129271,0.4827361,0.64509517,0.35450205,0.7486106,0.2815491,0.532676,0.49235192,0.611193,0.38447538
7364,0,0.42285186,0.5738077,0.44788668,0.56179774,0.6179931,0.41441566,0.7022425,0.31166226,0.5955229,0.39480767
7365,0,0.39634603,0.600532,0.45251673,0.556878,0.5743904,0.47539157,0.5542842,0.47540605,0.5998697,0.37588364
7366,1,0.4213003,0.57554257,0.48846596,0.5189466,0.50723416,0.539259,0.51594067,0.49348027,0.38302884,0.5896852
7367,1,0.38531482,0.612073,0.4551188,0.5541271,0.510524,0.494679,0.45730737,0.5054546,0.42159826,0.5588806
7368,1,0.4346159,0.5621211,0.45312616,0.556021,0.3915537,0.61772275,0.50138605,0.5265992,0.3683378,0.61779356
7369,1,0.4590134,0.5372865,0.4994741,0.5077053,0.334154,0.685426,0.53020954,0.5085704,0.4204738,0.57542956
7370,0,0.4617973,0.5349023,0.6329365,0.367975,0.53846246,0.5451656,0.6032372,0.40724367,0.52039796,0.48161843
7371,1,0.4239922,0.57280713,0.47896004,0.5291393,0.53355265,0.504866,0.5753929,0.43550357,0.46619704,0.51071465
7372,0,0.3904426,0.60679877,0.43958452,0.57054603,0.76955295,0.2804832,0.5160327,0.50195676,0.5482012,0.44816768
7373,1,0.45305204,0.54344887,0.58411247,0.4190188,0.48642096,0.5499755,0.6156527,0.38193122,0.52002394,0.47396886
7374,1,0.4201388,0.57661456,0.46402162,0.5448124,0.49919695,0.49078608,0.5059097,0.49421772,0.43016055,0.5356808
7375,1,0.43029475,0.5663216,0.46109307,0.5477963,0.22729719,0.7642017,0.5015636,0.47302637,0.28298515,0.71285605
7376,0,0.519688,0.47532323,0.54344386,0.46095017,0.87339604,0.14597166,0.5391834,0.49267262,0.4837692,0.51139975
7377,0,0.4278797,0.56894183,0.47463173,0.5336495,0.36086667,0.64191,0.54665446,0.48910826,0.4289111,0.52853703
7378,1,0.4129973,0.5837364,0.45432848,0.5549835,0.37022638,0.6225545,0.533321,0.49839202,0.37503815,0.6148992
7379,0,0.42252597,0.5742345,0.43829414,0.5717583,0.724861,0.3058909,0.7148915,0.2836339,0.64507073,0.34443605
7380,0,0.5446844,0.45015258,0.55423236,0.4492062,0.6979019,0.35185516,0.5452351,0.53670686,0.58684105,0.40087464
7381,1,0.42490935,0.5719992,0.5595899,0.44471854,0.28183925,0.7426816,0.48832914,0.5395183,0.37119496,0.62638855
7382,0,0.42291418,0.5739148,0.5137216,0.4924954,0.6581348,0.3459599,0.48222706,0.5021709,0.47552872,0.50455743
7383,1,0.39578885,0.601304,0.46847534,0.540176,0.23753208,0.74352336,0.46438736,0.51350445,0.30430284,0.6907495
7384,0,0.4119159,0.5848813,0.45071062,0.5587447,0.78305346,0.26006356,0.533256,0.4554245,0.60950446,0.37429613
7385,0,0.43616337,0.56044143,0.61507475,0.385252,0.6859369,0.37553093,0.55852425,0.49140516,0.72444886,0.23586872
7386,0,0.5191686,0.47635028,0.61989766,0.3810678,0.85923105,0.19311047,0.5478894,0.5048801,0.46070644,0.544708
7387,0,0.41676664,0.5799775,0.504543,0.5019546,0.5780085,0.45984718,0.5383861,0.4680346,0.38774458,0.5996077
7388,0,0.49866116,0.49721366,0.534462,0.4704802,0.837304,0.1709058,0.49492776,0.48560604,0.40511373,0.5510443
7389,1,0.45876825,0.53745264,0.51897717,0.48683617,0.36928594,0.68674695,0.5291061,0.48801014,0.33728784,0.64834934
7390,0,0.5432599,0.45185715,0.5950681,0.4062357,0.5963951,0.40383434,0.55889475,0.39817533,0.55915785,0.45291936
7391,0,0.4679407,0.5284146,0.6100942,0.39078906,0.7485608,0.33701384,0.5966416,0.49609065,0.5629086,0.43471104
7392,1,0.43993273,0.55688965,0.5507651,0.45244157,0.40314126,0.66345006,0.55482453,0.5198723,0.3131777,0.6672306
7393,1,0.4175636,0.5791739,0.5066906,0.4997052,0.2139121,0.8195733,0.6476696,0.4233464,0.51892334,0.45988482
7394,0,0.39665112,0.6004994,0.49878946,0.50778884,0.62425244,0.40562606,0.5402796,0.45996374,0.6128985,0.32857305
7395,1,0.4252747,0.5715073,0.5030522,0.5036368,0.45674184,0.5779927,0.53639555,0.46667707,0.2463007,0.7382082
7396,0,0.6159558,0.3781899,0.64967,0.3495493,0.88761544,0.13183358,0.585877,0.42332578,0.6910135,0.29733852
7397,0,0.53500533,0.4598306,0.6410429,0.35911876,0.78947866,0.27229333,0.5289091,0.4439298,0.6009784,0.3762927
7398,1,0.39235485,0.6046757,0.5010007,0.50584245,0.23793155,0.7330186,0.5724178,0.48752105,0.37668964,0.6263057
7399,0,0.3948902,0.6024331,0.5474528,0.4573626,0.67412865,0.39213225,0.54343635,0.4684281,0.3974258,0.5888046
7400,0,0.42346334,0.57320637,0.44431162,0.56553996,0.5360018,0.46935153,0.5594407,0.45680714,0.46611023,0.51503414
7401,0,0.39697558,0.59996814,0.46823463,0.5405247,0.66532624,0.4186778,0.5019948,0.48186275,0.45617476,0.5379376
7402,0,0.45606452,0.54053706,0.5289607,0.47605646,0.7605169,0.27282703,0.52884626,0.44707656,0.4961777,0.46325448
7403,1,0.53107405,0.46442592,0.5667472,0.43645486,0.6689291,0.40029106,0.59673846,0.44698638,0.47254035,0.49168694
7404,0,0.5092229,0.4861943,0.5527039,0.45152852,0.7742137,0.312203,0.54585797,0.3872947,0.5782869,0.44493884
7405,1,0.4637882,0.53205824,0.48518714,0.5226441,0.39093122,0.6419153,0.5363788,0.48041385,0.38342616,0.60605586
7406,0,0.42507222,0.5715848,0.45009428,0.55940366,0.3776578,0.60390383,0.4856628,0.5058767,0.47150603,0.5267055
7407,1,0.39611495,0.6010528,0.46469933,0.54403764,0.18454638,0.7923497,0.49482363,0.5419126,0.36789244,0.6082015
7408,0,0.46419606,0.5323448,0.6226927,0.3780716,0.70267755,0.37426037,0.5551345,0.53474736,0.36258197,0.62879276
7409,0,0.46305907,0.5336634,0.56222934,0.44127476,0.70238364,0.38482586,0.5105959,0.45982945,0.6384608,0.36047846
7410,0,0.49716964,0.4984311,0.6153513,0.38506564,0.5246031,0.5068019,0.5829167,0.36802876,0.60325134,0.37033492
7411,1,0.38106096,0.61649853,0.4576086,0.55137724,0.21434295,0.78818077,0.5205169,0.49780348,0.2850536,0.70936143
7412,0,0.48769143,0.50841045,0.5012562,0.5059209,0.54280263,0.49984652,0.53791875,0.44161937,0.52385896,0.45341894
7413,0,0.42558944,0.57123876,0.45088542,0.55871236,0.5680997,0.46205953,0.51252955,0.4702153,0.5061178,0.48794526
7414,0,0.4591788,0.5373028,0.5180149,0.48773342,0.66727304,0.37344724,0.5090065,0.46428412,0.4861359,0.4888475
7415,0,0.40648866,0.59039855,0.46013322,0.5487163,0.57625437,0.4665638,0.54261035,0.48833776,0.5283317,0.45433983
7416,0,0.49393913,0.5019842,0.5667961,0.43683344,0.56982434,0.412247,0.52852845,0.5118706,0.5144837,0.482752
7417,1,0.41420117,0.58265895,0.47297016,0.5353848,0.38222712,0.62095976,0.5140033,0.43556845,0.40576226,0.5892962
7418,1,0.3913333,0.6058883,0.4354692,0.5744439,0.16670585,0.82866037,0.49991593,0.50528646,0.28597522,0.70394474
7419,0,0.4140144,0.5827502,0.502556,0.5041117,0.7836737,0.2685711,0.561632,0.44884697,0.52284944,0.43787366
7420,0,0.47647414,0.5191543,0.57060766,0.4323107,0.7253422,0.2789607,0.5291564,0.4812198,0.7012547,0.28660116
7421,1,0.43889102,0.5576362,0.5696827,0.4338795,0.47716272,0.54463995,0.5547841,0.42910454,0.5304465,0.4686654
7422,0,0.48861137,0.50713766,0.5386467,0.46607137,0.82140815,0.25098914,0.5403627,0.45634195,0.58606017,0.41714847
7423,1,0.5662811,0.428246,0.6227087,0.37741545,0.45409834,0.6219833,0.53969187,0.4308998,0.55111593,0.4267765
7424,0,0.45815435,0.5384365,0.4997588,0.5068506,0.7028449,0.3161872,0.6125466,0.44266626,0.562307,0.4361647
7425,0,0.39768165,0.59921896,0.5106139,0.49561542,0.6640729,0.33894795,0.47142816,0.5339576,0.48841706,0.49616727
7426,1,0.399307,0.5977517,0.43692088,0.5730797,0.22701427,0.7769468,0.50820315,0.49687597,0.3963573,0.5976283
7427,0,0.4778912,0.51802415,0.53703636,0.46833158,0.52651745,0.5063706,0.5290607,0.5231257,0.36509043,0.6289057
7428,0,0.46840528,0.5275909,0.5503664,0.4540712,0.8593653,0.21949592,0.69920856,0.35392126,0.7093873,0.2552966
7429,1,0.39813134,0.5988245,0.5414644,0.4629587,0.41298184,0.64996433,0.5579571,0.48569787,0.42055178,0.58138484
7430,0,0.42820948,0.5687506,0.6270062,0.37327647,0.5434251,0.5101507,0.53670716,0.48328513,0.4891868,0.47025275
7431,0,0.39724368,0.59982955,0.5399242,0.4640591,0.64264315,0.41027427,0.5488022,0.5098377,0.41691494,0.53842485
7432,0,0.45298135,0.5437115,0.5212714,0.48446128,0.6695569,0.381443,0.52770776,0.4664882,0.48389846,0.5083538
7433,0,0.46975502,0.5265498,0.56207675,0.44175285,0.428813,0.61948556,0.54754144,0.4593622,0.5951348,0.40490264
7434,0,0.4952333,0.5009233,0.6188812,0.38148415,0.74496424,0.30253357,0.5462535,0.44506645,0.6046318,0.37379843
7435,1,0.4081531,0.58870065,0.5702294,0.43291143,0.5112933,0.5116803,0.5511152,0.4525544,0.4822983,0.49992204
7436,0,0.48835993,0.5069808,0.62889284,0.37186614,0.7641419,0.27202392,0.5843997,0.46414474,0.54427665,0.45635098
7437,0,0.39973748,0.5972268,0.5128216,0.49331272,0.76026976,0.2859447,0.5398083,0.5106997,0.49442592,0.49344623
7438,1,0.41397202,0.5827303,0.48695505,0.52078336,0.2196689,0.77373284,0.5342386,0.47883856,0.31044465,0.6871597
7439,0,0.70816886,0.28542376,0.79217404,0.20208508,0.8720943,0.18744996,0.53925085,0.49516755,0.5247191,0.4634823
7440,0,0.51523834,0.48009834,0.56380254,0.4400016,0.7116613,0.38576254,0.5398565,0.4703467,0.45018184,0.53435445
7441,1,0.4178222,0.5789228,0.4654362,0.5432444,0.31066778,0.70460856,0.51953226,0.48473713,0.3874141,0.58524954
7442,0,0.39785588,0.59911484,0.43697774,0.5729795,0.6260724,0.38952178,0.5056912,0.47039285,0.45056096,0.55185694
7443,1,0.39622813,0.60110134,0.47389618,0.5342274,0.21632811,0.81954527,0.54718685,0.49543065,0.33620727,0.65886885
7444,0,0.51577437,0.479651,0.63425606,0.3663152,0.40028682,0.6151069,0.579121,0.4204834,0.41478032,0.5876069
7445,0,0.4282467,0.5683517,0.44551745,0.5642662,0.5888895,0.42893627,0.5376625,0.46117327,0.56671995,0.40788522
7446,0,0.44260058,0.55403984,0.60081995,0.40124837,0.59671587,0.47377932,0.5464529,0.46033576,0.45392194,0.5305779
7447,1,0.41095692,0.58586144,0.5090423,0.49682638,0.29031745,0.7321327,0.5230732,0.50432366,0.30009782,0.6977786
7448,1,0.40108708,0.5958417,0.49608237,0.51106906,0.2807271,0.7739923,0.55856997,0.49443147,0.3004799,0.68525577
7449,1,0.40510225,0.59198445,0.4457761,0.5639295,0.22334725,0.7517785,0.53456205,0.46921912,0.36616543,0.6469556
7450,0,0.52957916,0.46614477,0.6271724,0.3738393,0.7456135,0.29016668,0.54615134,0.49106705,0.522131,0.46111184
7451,1,0.38350865,0.61403334,0.45049563,0.55894226,0.29470977,0.6886063,0.4989466,0.5612521,0.33576256,0.64755464
7452,0,0.4642068,0.53207994,0.53674084,0.46819848,0.61604637,0.43546396,0.55107856,0.46804583,0.53385603,0.46308553
7453,1,0.38910958,0.6081221,0.5092912,0.49681005,0.17353112,0.79907703,0.4966709,0.5114042,0.19336209,0.7967614
7454,0,0.48530936,0.5107619,0.5632863,0.43929085,0.7412538,0.3102069,0.52831656,0.46543893,0.62056315,0.37485987
7455,1,0.48580703,0.5103485,0.5278101,0.4774437,0.5626218,0.44334832,0.5575658,0.4482948,0.45150042,0.53855205
7456,1,0.45205477,0.5439309,0.5441264,0.4605198,0.25725633,0.7574613,0.5661201,0.48445833,0.40056053,0.5924431
7457,1,0.47191298,0.52415687,0.50705856,0.49919403,0.3063359,0.69648933,0.4827963,0.5402334,0.27743214,0.694896
7458,1,0.46231812,0.5342374,0.495702,0.51179594,0.18819967,0.82999885,0.5597992,0.49030867,0.37150723,0.5989462
7459,0,0.39315626,0.6039628,0.44944462,0.55998474,0.54845977,0.47905335,0.5479417,0.45369196,0.42340997,0.56765497
7460,1,0.47689366,0.51921105,0.55053055,0.4536926,0.39645508,0.62446225,0.5676695,0.4801579,0.38757634,0.6010667
7461,0,0.45797968,0.53836465,0.596761,0.40465674,0.74461603,0.27977905,0.5731244,0.481273,0.45956388,0.5048097
7462,1,0.45887408,0.5373516,0.5940404,0.40815827,0.2599848,0.768167,0.5276056,0.53654337,0.2940206,0.67021674
7463,0,0.44771683,0.54885,0.540634,0.46427083,0.68373203,0.3618255,0.48665258,0.46649516,0.57708275,0.40097386
7464,0,0.45043096,0.54578865,0.54217124,0.4623141,0.78918874,0.2874735,0.53653926,0.44615117,0.43560636,0.55501574
7465,1,0.42117006,0.5756278,0.4780552,0.53014904,0.49696136,0.5440645,0.56889546,0.46746594,0.5617901,0.40741643
7466,0,0.46878293,0.5272534,0.5103139,0.495939,0.71029353,0.36121386,0.5194144,0.49475634,0.5243147,0.46368405
7467,0,0.45547178,0.5406279,0.52182555,0.48352697,0.69544506,0.32186526,0.521146,0.48602834,0.6399433,0.33619195
7468,1,0.38814935,0.609121,0.4510571,0.5585363,0.17404538,0.82816035,0.5324343,0.51919717,0.267442,0.7196461
7469,1,0.49607524,0.49931532,0.5309894,0.4740218,0.47262302,0.58758634,0.56899166,0.479704,0.49412912,0.49463394
7470,1,0.40447015,0.59237653,0.46477747,0.5439626,0.38359314,0.6648888,0.48863664,0.5052056,0.3770813,0.6282157
7471,1,0.41844487,0.5781783,0.52611035,0.4792158,0.31447768,0.680637,0.5393767,0.4767827,0.43566477,0.5641291
7472,0,0.4024165,0.5945208,0.47628292,0.5319838,0.6483004,0.41241425,0.5939816,0.41471234,0.5549934,0.43850133
7473,0,0.4977275,0.49783698,0.5463872,0.45796955,0.62677115,0.44440773,0.5702362,0.45626837,0.5116789,0.4774888
7474,1,0.4100901,0.5867076,0.49562082,0.51132023,0.26304144,0.789078,0.5007517,0.48201582,0.37054643,0.60503596
7475,0,0.3927274,0.6042587,0.45052966,0.5588537,0.5872659,0.46043107,0.52898717,0.50039726,0.26193434,0.7314911
7476,0,0.4082889,0.5886919,0.44052672,0.56965303,0.64479864,0.4314814,0.49144682,0.53739536,0.46751514,0.5211544
7477,0,0.5770601,0.417397,0.71015275,0.28688872,0.5169899,0.54133433,0.5929423,0.4553819,0.4610831,0.52200085
7478,0,0.39164868,0.6057967,0.544522,0.46022072,0.7204818,0.33623907,0.5058323,0.473457,0.4436802,0.5597646
7479,1,0.39201963,0.60520047,0.4662646,0.5425769,0.33860087,0.73539186,0.49487326,0.5245106,0.36683643,0.6211478
7480,1,0.39083663,0.60628915,0.4520005,0.5572773,0.15841168,0.83884966,0.5844051,0.4944658,0.20964217,0.7702341
7481,0,0.4415852,0.5551436,0.56029814,0.44280773,0.74923015,0.29980898,0.57379943,0.4374495,0.54408264,0.42310068
7482,1,0.40832302,0.5884,0.4501616,0.5593812,0.29974246,0.7084991,0.53347874,0.47581115,0.4504776,0.55389553
7483,1,0.4967239,0.4989204,0.5645732,0.43854567,0.38703194,0.64847535,0.5585029,0.44533005,0.43809912,0.52445817
7484,1,0.44114295,0.5557262,0.46153226,0.54720235,0.26302177,0.7447025,0.46457085,0.5259696,0.44240013,0.52369416
7485,0,0.41953918,0.5772324,0.4983725,0.5083059,0.6841675,0.31704786,0.54754657,0.5092902,0.51630235,0.45463842
7486,0,0.41239396,0.58446604,0.44618583,0.5637106,0.61707836,0.41195717,0.53863496,0.50327,0.43801937,0.52900815
7487,1,0.38259625,0.6149518,0.55247074,0.45162097,0.40789127,0.6427675,0.52745205,0.48572585,0.48624557,0.51445484
7488,0,0.5108649,0.4843728,0.6677454,0.33100772,0.8041767,0.22863117,0.5499625,0.4693949,0.3841641,0.5942941
7489,0,0.46197084,0.5343745,0.57796,0.4243037,0.42168322,0.6110261,0.5717374,0.4358409,0.5932953,0.40226075
7490,1,0.3847469,0.6126982,0.43739617,0.5726352,0.17799109,0.80226207,0.5316697,0.53129673,0.31714016,0.68583894
7491,0,0.39553174,0.60159045,0.46278486,0.54610866,0.63026714,0.43545192,0.53227985,0.4791453,0.46934614,0.5264112
7492,0,0.43867314,0.5581706,0.56347954,0.44144592,0.58842397,0.4724529,0.5379489,0.4737431,0.58465177,0.4002859
7493,1,0.38824922,0.6089012,0.49663588,0.5100608,0.15197828,0.85113144,0.49927038,0.5271577,0.2953807,0.6908968
7494,1,0.37666935,0.6210647,0.43523842,0.57467675,0.24604428,0.7637551,0.45988065,0.5501098,0.33814037,0.657848
7495,0,0.4998305,0.4959488,0.5612657,0.4426325,0.60411024,0.43868813,0.5283977,0.47439003,0.5577992,0.42857087
7496,1,0.39534906,0.6018007,0.4852832,0.52219653,0.35988024,0.6809193,0.5374467,0.49742454,0.25113344,0.75457215
7497,0,0.4305818,0.5661764,0.46907076,0.5397797,0.800172,0.23950025,0.7440721,0.27953276,0.5799053,0.40922964
7498,0,0.44789115,0.5487244,0.51290554,0.49272802,0.536806,0.48413035,0.4819138,0.49312767,0.43993175,0.54900736
7499,1,0.601001,0.3939193,0.60909486,0.3920657,0.42703605,0.61175287,0.5379987,0.50610244,0.5806234,0.41105333
7500,0,0.5728026,0.4217912,0.61871374,0.3818177,0.71934605,0.3076061,0.56564575,0.46145558,0.5134556,0.49335536
7501,0,0.5004473,0.49531296,0.6339005,0.36647487,0.71432185,0.30787924,0.5081372,0.5161762,0.46375287,0.50585634
7502,0,0.45142278,0.54513025,0.48472583,0.52283674,0.71933717,0.3235302,0.49276298,0.46384445,0.6347254,0.35481682
7503,1,0.40826502,0.58849746,0.44505706,0.5647554,0.27158338,0.6883791,0.5340167,0.5538931,0.24376774,0.74470556
7504,1,0.44837934,0.54841095,0.5315249,0.47367325,0.47005904,0.5330304,0.5508617,0.4598515,0.41551968,0.58676493
7505,0,0.40470925,0.59217334,0.44497544,0.5648188,0.57456815,0.48167333,0.5507632,0.44108188,0.47303885,0.51816064
7506,0,0.51344943,0.48226395,0.46713063,0.5415283,0.681774,0.42308265,0.52190334,0.49088937,0.43523994,0.55498207
7507,0,0.45253402,0.5442431,0.53159726,0.47361234,0.5950272,0.43057767,0.5362271,0.4786117,0.59788895,0.38062775
7508,0,0.5614024,0.43366826,0.7462919,0.24923798,0.77415466,0.3013542,0.58510786,0.41174236,0.7181211,0.28232476
7509,1,0.4094325,0.5874965,0.4452206,0.564652,0.5114655,0.5201888,0.5186284,0.52590925,0.35790443,0.6391092
7510,0,0.49245575,0.50325483,0.6269715,0.3733819,0.67876273,0.35136348,0.5573334,0.45520782,0.54812706,0.43132848
7511,0,0.3789634,0.61866176,0.46590966,0.542701,0.47123742,0.5632565,0.5163491,0.48409837,0.51983017,0.44830546
7512,0,0.5367726,0.4584846,0.6160284,0.384725,0.6364441,0.41981107,0.5814915,0.428662,0.60459703,0.42458594
7513,0,0.44492036,0.55135363,0.534748,0.46984014,0.5994945,0.47919762,0.55972993,0.46284643,0.49472028,0.5123192
7514,0,0.47734678,0.5189616,0.54931206,0.45460922,0.5160802,0.5146194,0.5439168,0.4720197,0.45719936,0.5533772
7515,1,0.40847665,0.58829033,0.47960907,0.5280772,0.18408522,0.8070554,0.46393082,0.5071686,0.27600983,0.7004245
7516,0,0.4353791,0.56141216,0.6134119,0.38752,0.66753113,0.42156374,0.6164279,0.41934472,0.6943717,0.28505674
7517,0,0.59712285,0.3973542,0.6460338,0.3530631,0.8258544,0.23662654,0.58580244,0.48204046,0.6706362,0.3046039
7518,1,0.45129868,0.54549664,0.46025902,0.5488997,0.2831543,0.7255755,0.5111436,0.52200747,0.28390002,0.711666
7519,0,0.5967038,0.3977824,0.70783603,0.28931254,0.73848355,0.31147903,0.5639967,0.5088893,0.59272844,0.39301646
7520,1,0.48428196,0.511444,0.58553255,0.4167266,0.3383183,0.6534332,0.614638,0.3903609,0.3159871,0.67343533
7521,1,0.47198147,0.5242574,0.5463097,0.45788157,0.527452,0.5202721,0.5485439,0.45056558,0.3604476,0.6382439
7522,1,0.45445856,0.5422235,0.5772779,0.42555544,0.39035177,0.6487822,0.58712345,0.4574708,0.56850684,0.4267805
7523,1,0.41141036,0.585507,0.45639786,0.5528125,0.36338145,0.6157713,0.5128541,0.5348281,0.43469003,0.5563379
7524,1,0.43098968,0.5656484,0.56368613,0.4401321,0.4945371,0.5837243,0.56073725,0.47860307,0.3396852,0.6574032
7525,1,0.41481093,0.58178717,0.4882497,0.51892084,0.41071397,0.6212035,0.57487684,0.47688338,0.44160232,0.5566523
7526,0,0.44289896,0.55377877,0.6367021,0.36313397,0.5757897,0.47751337,0.5169468,0.47456437,0.5157891,0.44776055
7527,0,0.5438967,0.4513296,0.61388034,0.38663352,0.75275147,0.31730938,0.515722,0.5292176,0.434171,0.5512065
